"GameDate","Quarter","Minute","Second","OffenseTeam","DefenseTeam","Down","ToGo","YardLine","Yards","Formation","PlayType","IsIncomplete","IsTouchdown","IsSack","IsInterception","IsFumble","IsTwoPointConversion","IsTwoPointConversionSuccessful","YardLineFixed","YardLineDirection","PenaltyTeam","IsNoPlay","PenaltyType","PenaltyYards","Referee"
2014-11-27,"2","4","15","DET","CHI","2","5","95","5","UNDER CENTER","RUSH","0","0","0","0","0","0","0","5","OPP","DET","1","OFFENSIVE HOLDING","10","Bill Vinovich"
2014-11-27,"3","0","35","DET","CHI","2","10","82","-9","SHOTGUN","SACK","0","0","1","0","0","0","0","18","OPP","CHI","1","ROUGHING THE PASSER","9","Bill Vinovich"
2014-11-27,"1","4","26","DET","CHI","1","10","5","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","5","OWN","CHI","1","ENCROACHMENT","5","Bill Vinovich"
2014-11-27,"1","0","17","DET","CHI","1","10","61","1","UNDER CENTER","RUSH","0","0","0","0","0","0","0","39","OPP","DET","1","OFFENSIVE HOLDING","10","Bill Vinovich"
2014-12-21,"1","13","39","CHI","DET","4","6","29","0","PUNT","PUNT","0","0","0","0","0","0","0","29","OWN","DET","0","OFFENSIVE HOLDING","10","Gene Steratore"
2014-12-21,"3","4","58","CHI","DET","2","14","70","-9","SHOTGUN","SACK","0","0","1","0","0","0","0","30","OPP","CHI","0","OFFENSIVE HOLDING","0","Gene Steratore"
2014-12-21,"1","4","48","CHI","DET","1","10","47","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","47","OWN","DET","1","ENCROACHMENT","5","Gene Steratore"
2014-12-21,"2","9","59","DET","CHI","3","10","45","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","45","OWN","CHI","1","NEUTRAL ZONE INFRACTION","5","Gene Steratore"
2014-12-21,"1","7","4","DET","CHI","3","6","47","0","SHOTGUN","PASS","1","0","0","0","0","0","0","47","OWN","CHI","1","DEFENSIVE PASS INTERFERENCE","15","Gene Steratore"
2014-12-21,"2","12","47","CHI","DET","4","1","99","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","1","OPP","CHI","0","UNSPORTSMANLIKE CONDUCT","0","Gene Steratore"
2014-12-21,"2","0","45","CHI","DET","4","3","60","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","40","OPP","CHI","1","FALSE START","5","Gene Steratore"
2014-12-21,"4","3","35","DET","CHI","1","10","86","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","14","OPP","DET","1","FALSE START","5","Gene Steratore"
2014-12-21,"4","2","26","CHI","DET","2","3","28","2","SHOTGUN","SCRAMBLE","0","0","0","0","0","0","0","28","OWN","DET","0","UNNECESSARY ROUGHNESS","15","Gene Steratore"
2014-12-21,"3","4","23","CHI","DET","4","23","61","0","PUNT","PUNT","0","0","0","0","0","0","0","39","OPP","DET","1","ROUGHING THE KICKER","15","Gene Steratore"
2014-12-21,"4","7","33","DET","CHI","3","10","37","0","SHOTGUN","PASS","1","0","0","0","0","0","0","37","OWN","CHI","1","DEFENSIVE PASS INTERFERENCE",NA,"Gene Steratore"
2014-12-21,"2","2","43","CHI","DET","3","4","8","0","SHOTGUN","PASS","1","0","0","0","0","0","0","8","OWN","DET","1","ILLEGAL USE OF HANDS","5","Gene Steratore"
2014-12-21,"2","12","7","DET","CHI","1","10","28","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","28","OWN","DET","1","INELIGIBLE DOWNFIELD PASS","5","Gene Steratore"
2015-10-18,"3","2","1","DET","CHI","3","3","78","22","SHOTGUN","PASS","0","1","0","0","0","0","0","22","OPP","DET","1","OFFENSIVE PASS INTERFERENCE","10","Walt Coleman"
2015-10-18,"5","10","2","DET","CHI","1","10","18","6","UNDER CENTER","RUSH","0","0","0","0","0","0","0","18","OWN","DET","1","OFFENSIVE HOLDING","9","Walt Coleman"
2015-10-18,"4","3","48","DET","CHI","3","4","74","0","SHOTGUN","PASS","1","0","0","0","0","0","0","26","OPP","CHI","1","DEFENSIVE PASS INTERFERENCE","7","Walt Coleman"
2015-10-18,"3","6","42","CHI","DET","1","10","81","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","19","OPP","CHI","1","OFFENSIVE HOLDING","10","Walt Coleman"
2015-10-18,"2","7","33","CHI","DET","1","10","34","3","SHOTGUN","PASS","0","0","0","0","0","0","0","34","OWN","DET","0","UNNECESSARY ROUGHNESS","15","Walt Coleman"
2015-10-18,"3","1","5","CHI","DET","1","10","20","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","20","OWN","DET","1","NEUTRAL ZONE INFRACTION","5","Walt Coleman"
2015-10-18,"4","0","9","CHI","DET","1","10","69","0","SHOTGUN","PASS","1","0","0","0","0","0","0","31","OPP","DET","1","DEFENSIVE PASS INTERFERENCE",NA,"Walt Coleman"
2015-10-18,"4","9","23","CHI","DET","3","8","92","0","SHOTGUN","PASS","1","0","0","0","0","0","0","8","OPP","DET","1","DEFENSIVE HOLDING","4","Walt Coleman"
2015-10-18,"5","6","37","CHI","DET","4","7","25","0","PUNT","PUNT","0","0","0","0","0","0","0","25","OWN","DET","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Walt Coleman"
2015-10-18,"4","0","49","DET","CHI","2","2","98","0","SHOTGUN","PASS","1","0","0","0","0","0","0","2","OPP","DET","0","INTENTIONAL GROUNDING","10","Walt Coleman"
2015-10-18,"3","7","28","CHI","DET","3","2","52","2","NO HUDDLE","PASS","0","0","0","0","0","0","0","48","OPP","CHI","0","OFFENSIVE HOLDING","10","Walt Coleman"
2015-10-18,"4","0","15","CHI","DET","1","10","45","24","SHOTGUN","PASS","0","0","0","0","0","0","0","45","OWN","DET","0","DEFENSIVE PASS INTERFERENCE","0","Walt Coleman"
2015-10-18,"2","10","59","DET","CHI","1","10","33","-13","UNDER CENTER","SACK","0","0","1","0","0","0","0","33","OWN","CHI","1","DEFENSIVE OFFSIDE","5","Walt Coleman"
2015-10-18,"4","0","34","DET","CHI","3","12","88","0","SHOTGUN","PASS","1","0","0","0","0","0","0","12","OPP","CHI","1","ROUGHING THE PASSER","6","Walt Coleman"
2015-10-18,"3","3","58","DET","CHI","1","10","71","-2","UNDER CENTER","RUSH","0","0","0","0","0","0","0","29","OPP","DET","1","OFFENSIVE HOLDING","10","Walt Coleman"
2015-10-18,"2","9","48","DET","CHI","1","10","81","3","UNDER CENTER","RUSH","0","0","0","0","0","0","0","19","OPP","CHI","0","FACE MASK (15 YARDS)","8","Walt Coleman"
2015-10-18,"2","9","7","CHI","DET","1","10","23","3","UNDER CENTER","RUSH","0","0","0","0","0","0","0","23","OWN","CHI","1","OFFENSIVE HOLDING","10","Walt Coleman"
2015-10-18,"2","15","0","CHI","DET","3","1","76","5","SHOTGUN","RUSH","0","0","0","0","0","0","0","24","OPP","DET","1","DEFENSIVE OFFSIDE","5","Walt Coleman"
2015-10-18,"4","12","37","CHI","DET","2","1","99","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","1","OPP","CHI","1","OFFENSIVE PASS INTERFERENCE","10","Walt Coleman"
2015-10-18,"2","9","17","DET","CHI","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","CHI","0","OFFENSIVE HOLDING","10","Walt Coleman"
2016-01-03,"1","0","50","DET","CHI","4","16","14","0","PUNT","PUNT","0","0","0","0","0","0","0","14","OWN","CHI","0","FACE MASK (15 YARDS)","15","John Hussey"
2016-01-03,"4","5","39","CHI","DET","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","DET","0","ILLEGAL BLOCK ABOVE THE WAIST","4","John Hussey"
2016-01-03,"2","11","24","DET","CHI","3","7","23","8","SHOTGUN","PASS","0","0","0","0","0","0","0","23","OWN","CHI","0","DEFENSIVE OFFSIDE","0","John Hussey"
2016-01-03,"4","4","53","DET","CHI","1","10","15","4","UNDER CENTER","RUSH","0","0","0","0","0","0","0","15","OWN","DET","1","OFFENSIVE HOLDING","7","John Hussey"
2016-01-03,"3","7","30","DET","CHI","3","10","13","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","13","OWN","DET","1","FALSE START","5","John Hussey"
2016-01-03,"4","7","29","CHI","DET","1","10","62","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","38","OPP","DET","1","NEUTRAL ZONE INFRACTION","5","John Hussey"
2016-10-02,"1","11","50","DET","CHI","4","3","27","0","PUNT","PUNT","0","0","0","0","0","0","0","27","OWN","CHI","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Tony Corrente"
2016-10-02,"4","6","36","DET","CHI","3","6","59","0","SHOTGUN","PASS","1","0","0","0","0","0","0","41","OPP","CHI","1","DEFENSIVE HOLDING","5","Tony Corrente"
2016-10-02,"2","5","14","DET","CHI","3","2","46","0","SHOTGUN","PASS","1","0","0","0","0","0","0","46","OWN","CHI","1","DEFENSIVE OFFSIDE","5","Tony Corrente"
2016-10-02,"2","2","19","DET","CHI","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","DET","0","OFFSIDE ON FREE KICK","5","Tony Corrente"
2016-10-02,"2","6","30","DET","CHI","1","10","38","5","UNDER CENTER","RUSH","0","0","0","0","0","0","0","38","OWN","DET","1","OFFENSIVE HOLDING","10","Tony Corrente"
2016-10-02,"1","6","49","CHI","DET","2","5","80","0","SHOTGUN","PASS","1","0","0","0","0","0","0","20","OPP","DET","1","DEFENSIVE PASS INTERFERENCE","16","Tony Corrente"
2016-10-02,"1","6","31","DET","CHI","1","15","11","2","SHOTGUN","RUSH","0","0","0","0","0","0","0","11","OWN","DET","0","ILLEGAL FORWARD PASS","5","Tony Corrente"
2016-10-02,"4","1","52","DET","CHI","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","DET","0","ILLEGAL TOUCH KICK","5","Tony Corrente"
2016-10-02,"2","2","53","DET","CHI","3","7","64","0","NO HUDDLE SHOTGUN","NO PLAY","0","0","0","0","0","0","0","36","OPP","CHI","1","NEUTRAL ZONE INFRACTION","5","Tony Corrente"
2016-10-02,"2","13","47","CHI","DET","2","5","26","15","UNDER CENTER","RUSH","0","0","0","0","0","0","0","26","OWN","CHI","0","OFFENSIVE HOLDING","10","Tony Corrente"
2016-10-02,"2","0","51","CHI","DET","3","7","69","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","31","OPP","CHI","1","FALSE START","5","Tony Corrente"
2016-10-02,"2","4","10","DET","CHI","1","10","61","0","NO HUDDLE","RUSH","0","0","0","0","0","0","0","39","OPP","DET","1","ILLEGAL SHIFT","5","Tony Corrente"
2016-10-02,"4","6","59","DET","CHI","3","6","59","3","NO HUDDLE SHOTGUN","PASS","0","0","0","0","0","0","0","41","OPP","CHI","1","DEFENSIVE HOLDING","0","Tony Corrente"
2016-10-02,"4","2","12","CHI","DET","4","4","37","0","PUNT","PUNT","0","1","0","0","0","0","0","37","OWN","CHI","0","ILLEGAL FORMATION","0","Tony Corrente"
2016-10-02,"2","0","2","CHI","DET","1","10","56","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","44","OPP","CHI","1","FALSE START","5","Tony Corrente"
2016-10-02,"1","6","31","DET","CHI","1","10","16","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","16","OWN","DET","1","FALSE START","5","Tony Corrente"
2016-10-02,"2","0","2","CHI","DET","1","15","51","0","SHOTGUN","PASS","1","0","0","0","0","0","0","49","OPP","CHI","0","OFFENSIVE HOLDING","0","Tony Corrente"
2016-10-02,"4","6","3","DET","CHI","2","2","72","8","NO HUDDLE SHOTGUN","RUSH","0","0","0","0","0","0","0","28","OPP","DET","1","OFFENSIVE HOLDING","10","Tony Corrente"
2016-10-02,"3","3","34","CHI","DET","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","DET","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Tony Corrente"
2016-10-02,"3","13","49","DET","CHI","3","7","34","0","NO HUDDLE SHOTGUN","NO PLAY","0","0","0","0","0","0","0","34","OWN","DET","1","FALSE START","5","Tony Corrente"
2016-10-02,"3","6","50","CHI","DET","2","2","33","2","NO HUDDLE","RUSH","0","0","0","0","0","0","0","33","OWN","CHI","1","OFFENSIVE HOLDING","10","Tony Corrente"
2016-12-11,"4","6","14","DET","CHI","2","2","32","11","UNDER CENTER","RUSH","0","0","0","0","0","0","0","32","OWN","CHI","0","FACE MASK (15 YARDS)","15","Jeff Triplette"
2016-12-11,"1","9","8","DET","CHI","3","2","66","-11","SHOTGUN","SACK","0","0","1","0","0","0","0","34","OPP","DET","0","OFFENSIVE HOLDING","0","Jeff Triplette"
2016-12-11,"2","6","31","DET","CHI","3","16","34","48","SHOTGUN","PASS","0","0","0","0","0","0","0","34","OWN","CHI","0","DEFENSIVE HOLDING","0","Jeff Triplette"
2016-12-11,"2","1","23","DET","CHI","3","3","74","5","SHOTGUN","SCRAMBLE","0","0","0","0","0","0","0","26","OPP","CHI","0","ILLEGAL CONTACT","5","Jeff Triplette"
2016-12-11,"2","0","29","DET","CHI","1","6","94","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","6","OPP","DET","1","OFFENSIVE HOLDING","10","Jeff Triplette"
2016-12-11,"4","0","48","CHI","DET","1","20","47","23","SHOTGUN","PASS","0","0","0","0","0","0","0","47","OWN","CHI","1","OFFENSIVE HOLDING","10","Jeff Triplette"
2016-12-11,"2","7","55","DET","CHI","1","10","40","14","SHOTGUN","RUSH","0","0","0","0","0","0","0","40","OWN","DET","1","ILLEGAL USE OF HANDS","10","Jeff Triplette"
2016-12-11,"4","3","37","DET","CHI","2","9","80","0","SHOTGUN","PASS","1","0","0","0","0","0","0","20","OPP","CHI","1","DEFENSIVE PASS INTERFERENCE","13","Jeff Triplette"
2016-12-11,"4","14","15","DET","CHI","3","10","62","0","SHOTGUN","PASS","1","0","0","0","0","0","0","38","OPP","CHI","1","DEFENSIVE PASS INTERFERENCE","23","Jeff Triplette"
2016-12-11,"4","11","53","CHI","DET","3","9","21","0","SHOTGUN","PASS","1","0","0","0","0","0","0","21","OWN","DET","1","DEFENSIVE HOLDING","5","Jeff Triplette"
2016-12-11,"2","2","0","DET","CHI","2","10","19","0","SHOTGUN","PASS","1","0","0","0","0","0","0","19","OWN","CHI","1","DEFENSIVE PASS INTERFERENCE","38","Jeff Triplette"
2016-12-11,"2","3","42","CHI","DET","2","7","28","0","UNDER CENTER","RUSH","0","0","0","0","0","0","0","28","OWN","DET","1","DEFENSIVE OFFSIDE","5","Jeff Triplette"
2016-12-11,"1","2","28","CHI","DET","2","5","90","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","10","OPP","CHI","1","FALSE START","5","Jeff Triplette"
2016-12-11,"1","0","19","DET","CHI","1","10","42","0","SHOTGUN","PASS","1","0","0","0","0","0","0","42","OWN","DET","0","INTENTIONAL GROUNDING","10","Jeff Triplette"
2016-12-11,"1","2","3","CHI","DET","2","10","85","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","15","OPP","CHI","1","DELAY OF GAME","5","Jeff Triplette"
2016-12-11,"1","8","44","CHI","DET","1","10","20","0","SHOTGUN","PASS","1","0","0","0","0","0","0","20","OWN","DET","1","DEFENSIVE OFFSIDE","5","Jeff Triplette"
2016-12-11,"2","9","6","DET","CHI","1","10","29","-3","SHOTGUN","SACK","0","0","1","0","0","0","0","29","OWN","DET","0","OFFENSIVE HOLDING","0","Jeff Triplette"
2016-12-11,"3","6","38","DET","CHI","2","8","60","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","40","OPP","CHI","1","DEFENSIVE OFFSIDE","5","Jeff Triplette"
2016-12-11,"2","11","37","CHI","DET","4","10","38","0","PUNT","PUNT","0","0","0","0","0","0","0","38","OWN","DET","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Jeff Triplette"
2016-12-11,"4","0","58","CHI","DET","1","10","57","27","SHOTGUN","PASS","0","0","0","0","0","0","0","43","OPP","CHI","1","OFFENSIVE HOLDING","10","Jeff Triplette"
2016-12-11,"3","14","18","CHI","DET","1","10","42","14","UNDER CENTER","RUSH","0","0","0","0","0","0","0","42","OWN","CHI","1","OFFENSIVE HOLDING","10","Jeff Triplette"
2017-11-19,"2","7","53","DET","CHI","2","6","18","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","18","OWN","DET","1","OFFENSIVE PASS INTERFERENCE","9","Gene Steratore"
2017-11-19,"2","8","59","CHI","DET","1","10","83","2","UNDER CENTER","PASS","0","0","0","0","0","0","0","17","OPP","DET","1","DEFENSIVE HOLDING","5","Gene Steratore"
2017-11-19,"3","5","9","DET","CHI","3","10","23","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","23","OWN","DET","1","FALSE START","5","Gene Steratore"
2017-11-19,"3","11","42","DET","CHI","2","6","25","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","25","OWN","CHI","1","DEFENSIVE PASS INTERFERENCE","34","Gene Steratore"
2017-11-19,"3","14","12","DET","CHI","2","11","19","16","SHOTGUN","PASS","0","0","0","0","0","0","0","19","OWN","DET","1","ILLEGAL SHIFT","5","Gene Steratore"
2017-11-19,"3","4","13","CHI","DET","2","10","16","5","UNDER CENTER","PASS","0","0","0","0","0","0","0","16","OWN","CHI","1","INELIGIBLE DOWNFIELD PASS","5","Gene Steratore"
2017-11-19,"4","2","0","DET","CHI","1","10","74","1","SHOTGUN","RUSH","0","0","0","0","0","0","0","26","OPP","DET","1","OFFENSIVE HOLDING","10","Gene Steratore"
2017-11-19,"4","6","18","CHI","DET","2","18","51","17","SHOTGUN","PASS","0","0","0","0","0","0","0","49","OPP","DET","0","ROUGHING THE PASSER","15","Gene Steratore"
2017-11-19,"1","3","16","DET","CHI","1","10","27","0","UNDER CENTER","RUSH","0","0","0","0","0","0","0","27","OWN","CHI","1","ILLEGAL USE OF HANDS","5","Gene Steratore"
2017-11-19,"2","14","27","CHI","DET","1","10","27","15","SHOTGUN","SCRAMBLE","0","0","0","0","0","0","0","27","OWN","CHI","0","UNNECESSARY ROUGHNESS","15","Gene Steratore"
2017-11-19,"4","5","2","CHI","DET","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","CHI","0","ILLEGAL USE OF HANDS","5","Gene Steratore"
2017-12-16,"1","7","47","DET","CHI","3","22","37","12","NO HUDDLE SHOTGUN","RUSH","0","0","0","0","0","0","0","37","OWN","DET","0","ILLEGAL BLOCK ABOVE THE WAIST","0","Jeff Triplette"
2017-12-16,"1","14","54","DET","CHI","1","10","23","2","SHOTGUN","RUSH","0","0","0","0","0","0","0","23","OWN","CHI","0","UNNECESSARY ROUGHNESS","15","Jeff Triplette"
2017-12-16,"2","12","6","CHI","DET","4","1","45","0","PUNT","PUNT","0","0","0","0","0","0","0","45","OWN","DET","0","OFFENSIVE HOLDING","8","Jeff Triplette"
2017-12-16,"3","9","42","CHI","DET","2","10","25","2","UNDER CENTER","RUSH","0","0","0","0","0","0","0","25","OWN","CHI","1","ILLEGAL BLOCK ABOVE THE WAIST","10","Jeff Triplette"
2017-12-16,"2","4","39","CHI","DET","1","10","28","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","28","OWN","DET","1","ENCROACHMENT","5","Jeff Triplette"
2017-12-16,"4","5","20","CHI","DET","2","13","55","0","SHOTGUN","PASS","1","0","0","0","0","0","0","45","OPP","DET","1","DEFENSIVE HOLDING","5","Jeff Triplette"
2017-12-16,"2","14","56","CHI","DET","1","10","25","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","25","OWN","DET","1","NEUTRAL ZONE INFRACTION","5","Jeff Triplette"
2017-12-16,"4","5","7","CHI","DET","2","10","60","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","40","OPP","CHI","1","FALSE START","5","Jeff Triplette"
2017-12-16,"2","1","56","CHI","DET","2","6","59","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","41","OPP","CHI","1","OFFENSIVE HOLDING","10","Jeff Triplette"
2017-12-16,"2","6","10","DET","CHI","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","CHI","0","OFFENSIVE HOLDING","10","Jeff Triplette"
2017-12-16,"4","5","48","CHI","DET","2","3","65","10","NO HUDDLE SHOTGUN","SCRAMBLE","0","0","0","0","0","0","0","35","OPP","CHI","1","ILLEGAL USE OF HANDS","10","Jeff Triplette"
2017-12-16,"4","9","23","CHI","DET","1","10","8","17","UNDER CENTER","PASS","0","0","0","0","0","0","0","8","OWN","CHI","1","OFFENSIVE HOLDING","4","Jeff Triplette"
2017-12-16,"4","2","51","CHI","DET","4","6","81","0","SHOTGUN","FUMBLES","0","0","0","0","1","0","0","19","OPP","DET","0","DEFENSIVE HOLDING","5","Jeff Triplette"
2017-12-16,"4","13","31","DET","CHI","1","10","20","0","SHOTGUN","PASS","1","0","0","0","0","0","0","20","OWN","CHI","1","DEFENSIVE PASS INTERFERENCE","10","Jeff Triplette"
2017-12-16,"3","3","59","DET","CHI","4","6","30","0","PUNT","PUNT","0","0","0","0","0","0","0","30","OWN","CHI","0","OFFENSIVE HOLDING","10","Jeff Triplette"
2017-12-16,"4","8","27","CHI","DET","1","16","2","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","2","OWN","CHI","1","DELAY OF GAME","1","Jeff Triplette"
2017-12-16,"2","0","26","DET","CHI","3","5","25","48","SHOTGUN","PASS","0","0","0","0","0","0","0","25","OWN","DET","1","OFFENSIVE PASS INTERFERENCE","10","Jeff Triplette"
2017-12-16,"1","8","34","DET","CHI","2","6","53","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","47","OPP","DET","1","OFFENSIVE HOLDING","10","Jeff Triplette"
2017-12-16,"2","11","26","DET","CHI","3","8","10","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","10","OWN","CHI","1","DEFENSIVE HOLDING","5","Jeff Triplette"
2017-12-16,"4","8","59","CHI","DET","1","14","4","5","UNDER CENTER","RUSH","0","0","0","0","0","0","0","4","OWN","CHI","1","OFFENSIVE HOLDING","2","Jeff Triplette"
2017-12-16,"1","3","45","DET","CHI","3","6","61","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","39","OPP","CHI","1","ILLEGAL USE OF HANDS","5","Jeff Triplette"
2017-12-16,"2","10","14","DET","CHI","1","10","38","3","SHOTGUN","RUSH","0","0","0","0","0","0","0","38","OWN","DET","1","OFFENSIVE HOLDING","10","Jeff Triplette"
2013-12-29,"2","7","59","GB","CHI","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","1","0","0","35","OWN","CHI","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Clete Blakeman"
2013-12-29,"2","10","3","GB","CHI","3","5","72","-5","SHOTGUN","SACK","0","0","1","0","0","0","0","28","OPP","CHI","0","UNNECESSARY ROUGHNESS","15","Clete Blakeman"
2013-12-29,"4","11","30","CHI","GB","1","10","26","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","26","OWN","CHI","1","FALSE START","5","Clete Blakeman"
2013-12-29,"4","8","10","CHI","GB","1","10","62","0","SHOTGUN","PASS","1","0","0","0","0","0","0","38","OPP","CHI","1","ILLEGAL FORMATION","5","Clete Blakeman"
2013-12-29,"1","15","0","GB","CHI","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","GB","0","UNNECESSARY ROUGHNESS","15","Clete Blakeman"
2013-12-29,"1","9","10","GB","CHI","3","4","75","0","SHOTGUN","PASS","1","0","0","0","0","0","0","25","OPP","CHI","1","DEFENSIVE HOLDING","5","Clete Blakeman"
2014-09-28,"1","10","4","CHI","GB","3","4","69","12","SHOTGUN","SCRAMBLE","0","0","0","0","0","0","0","31","OPP","GB","0","ILLEGAL USE OF HANDS","5","Terry McAulay"
2014-09-28,"2","14","57","CHI","GB","1","1","99","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","1","OPP","CHI","1","FALSE START","4","Terry McAulay"
2014-09-28,"2","11","26","GB","CHI","3","2","70","0","NO HUDDLE","RUSH","0","0","0","0","0","0","0","30","OPP","CHI","0","UNNECESSARY ROUGHNESS","15","Terry McAulay"
2014-09-28,"2","6","44","CHI","GB","2","6","76","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","24","OPP","GB","1","ILLEGAL SUBSTITUTION","5","Terry McAulay"
2014-09-28,"2","15","0","CHI","GB","3","1","99","0","SHOTGUN","PASS","1","0","0","0","0","0","0","1","OPP","GB","1","DEFENSIVE PASS INTERFERENCE","0","Terry McAulay"
2014-09-28,"4","6","5","GB","CHI","3","14","86","7","SHOTGUN","PASS","0","0","0","0","0","0","0","14","OPP","GB","1","OFFENSIVE HOLDING","10","Terry McAulay"
2014-09-28,"4","6","58","GB","CHI","2","1","99","1","UNDER CENTER","RUSH","0","0","0","0","0","0","0","1","OPP","GB","1","OFFENSIVE HOLDING","10","Terry McAulay"
2014-09-28,"2","0","9","CHI","GB","2","9","91","8","SHOTGUN","PASS","0","0","0","0","0","0","0","9","OPP","CHI","0","UNNECESSARY ROUGHNESS","15","Terry McAulay"
2014-09-28,"1","9","32","CHI","GB","2","6","90","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","10","OPP","CHI","1","ILLEGAL SUBSTITUTION","5","Terry McAulay"
2014-09-28,"3","11","49","GB","CHI","3","7","66","34","NO HUDDLE SHOTGUN","PASS","0","0","0","0","0","0","0","34","OPP","GB","1","OFFENSIVE HOLDING","10","Terry McAulay"
2014-09-28,"4","15","0","GB","CHI","4","4","95","0","FIELD GOAL","FIELD GOAL","0","0","0","0","0","0","0","5","OPP","CHI","1","DEFENSIVE HOLDING","2","Terry McAulay"
2014-09-28,"1","0","45","CHI","GB","4","1","65","0","UNDER CENTER","FUMBLES","0","0","0","0","1","0","0","35","OPP","GB","0","UNNECESSARY ROUGHNESS","10","Terry McAulay"
2014-09-28,"3","12","56","GB","CHI","2","7","66","0","NO HUDDLE","PASS","1","0","0","0","0","0","0","34","OPP","CHI","1","DEFENSIVE 12 ON-FIELD","5","Terry McAulay"
2014-09-28,"2","1","3","GB","CHI","0","0","98","0","UNDER CENTER","EXTRA POINT","0","0","0","0","0","0","0","2","OPP","GB","1","OFFENSIVE HOLDING","10","Terry McAulay"
2014-09-28,"3","12","55","GB","CHI","2","2","71","7","SHOTGUN","RUSH","0","0","0","0","0","0","0","29","OPP","GB","1","OFFENSIVE HOLDING","10","Terry McAulay"
2014-11-09,"1","1","47","CHI","GB","1","10","34","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","34","OWN","GB","1","ILLEGAL USE OF HANDS","5","Craig Wrolstad"
2014-11-09,"2","11","33","CHI","GB","1","10","39","8","SHOTGUN","RUSH","0","0","0","0","0","0","0","39","OWN","GB","0","UNNECESSARY ROUGHNESS","15","Craig Wrolstad"
2014-11-09,"1","0","54","CHI","GB","3","7","42","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","42","OWN","CHI","1","DELAY OF GAME","5","Craig Wrolstad"
2014-11-09,"2","2","0","GB","CHI","2","13","40","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","40","OWN","CHI","1","DEFENSIVE PASS INTERFERENCE",NA,"Craig Wrolstad"
2014-11-09,"3","6","22","GB","CHI","3","2","28","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","28","OWN","CHI","1","DEFENSIVE PASS INTERFERENCE","34","Craig Wrolstad"
2014-11-09,"1","12","30","CHI","GB","3","11","29","6","SHOTGUN","PASS","0","0","0","0","0","0","0","29","OWN","CHI","1","FALSE START","5","Craig Wrolstad"
